"STATION","NAME","DATE","PRCP","TMAX","TMIN","WSF5"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-12-27","0.00","53","32","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-12-28","0.00","54","35","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-12-29","0.00","47","33","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-12-30","0.00","54","35","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-12-31","0.00","53","34","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-01","0.00","50","26","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-02","0.00","51","26","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-03","0.00","53","27","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-04","0.00","54","32","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-05","0.00","54","32","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-06","0.00","62","34","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-07","0.00","66","34","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-08","0.00","61","34","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-09","0.00","56","40","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-10","0.00","60","41","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-11","0.00","61","42","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-12","0.00","63","39","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-13","0.00","60","32","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-14","0.00","53","36","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-15","0.01","55","38","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-16","0.04","51","43","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-17","0.00","53","44","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-18","0.00","51","47","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-19","0.00","58","48","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-20","0.00","55","39","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-21","0.00","55","38","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-22","0.00","53","36","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-23","0.00","55","36","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-24","0.00","54","43","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-25","0.00","55","42","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-26","0.00","63","37","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-27","0.00","60","46","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-28","0.00","66","43","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-29","0.00","66","39","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-30","0.00","70","37","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-01-31","0.00","72","42","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-01","0.00","65","36","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-02","0.00","64","38","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-03","0.00","67","44","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-04","0.00","65","41","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-05","0.00","57","49","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-06","1.38","60","52","46.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-07","0.11","65","56","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-08","0.89","63","52","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-09","0.00","65","45","35.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-10","0.00","60","41","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-11","0.00","63","37","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-12","0.00","70","42","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-13","0.00","70","43","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-14","0.00","71","43","45.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-15","0.00","69","41","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-16","0.00","72","44","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-17","0.00","65","46","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-18","0.00","58","41","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-19","0.00","57","41","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-20","0.00","67","48","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-21","0.01","59","43","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-22","0.00","66","43","40.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-23","0.00","63","40","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-24","0.00","67","34","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-25","0.00","66","34","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-26","0.00","72","38","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-27","0.00","67","43","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-02-28","0.00","58","41","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-01","0.00","66","36","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-02","0.00","64","41","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-03","0.00","65","36","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-04","0.00","66","34","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-05","0.00","70","37","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-06","0.00","73","37","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-07","0.00","73","40","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-08","0.00","76","41","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-09","0.00","74","39","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-10","0.00","71","43","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-11","0.13","65","49","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-12","0.00","76","47","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-13","0.00","76","47","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-14","0.00","80","52","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-15","0.00","77","54","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-16","0.00","67","52","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-17","0.00","75","48","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-18","0.00","77","42","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-19","0.00","81","43","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-20","0.00","71","50","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-21","0.00","73","50","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-22","0.01","70","52","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-23","0.00","67","51","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-24","0.00","70","51","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-25","0.00","79","50","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-26","0.00","81","45","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-27","0.00","82","49","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-28","0.00","83","46","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-29","0.00","84","41","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-30","0.00","81","44","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-03-31","0.00","74","47","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-01","0.00","71","39","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-02","0.00","72","47","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-03","0.00","75","39","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-04","0.00","71","41","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-05","0.14","60","43","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-06","0.00","63","39","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-07","0.80","59","43","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-08","0.00","62","36","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-09","0.00","69","36","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-10","0.00","74","39","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-11","0.00","76","49","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-12","0.00","82","48","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-13","0.00","79","51","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-14","0.00","68","39","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-15","0.00","76","49","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-16","0.00","82","47","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-17","0.00","84","41","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-18","0.00","85","44","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-19","0.00","87","48","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-20","0.00","81","52","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-21","0.00","71","51","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-22","0.00","77","48","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-23","0.00","79","50","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-24","0.30","74","48","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-25","0.21","71","52","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-26","0.00","79","44","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-27","0.00","89","53","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-28","0.00","82","55","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-29","0.00","85","53","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-04-30","0.00","91","53","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-01","0.00","92","54","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-02","0.00","85","54","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-03","0.00","79","52","35.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-04","0.00","76","49","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-05","0.00","77","51","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-06","0.00","80","50","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-07","0.07","72","51","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-08","0.00","74","44","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-09","0.00","81","50","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-10","0.00","78","50","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-11","0.00","75","53","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-12","0.00","72","49","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-13","0.00","71","50","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-14","0.00","73","49","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-15","0.00","74","50","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-16","0.00","76","52","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-17","0.00","72","53","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-18","0.00","75","52","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-19","0.00","77","52","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-20","0.00","76","52","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-21","0.00","76","51","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-22","0.00","77","55","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-23","0.00","78","54","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-24","0.00","82","54","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-25","0.00","79","53","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-26","0.00","79","51","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-27","0.00","82","53","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-28","0.00","87","53","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-29","0.00","89","53","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-30","0.00","90","54","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-05-31","0.00","80","52","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-01","0.00","81","55","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-02","0.00","85","55","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-03","0.00","84","57","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-04","0.00","86","55","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-05","0.09","91","57","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-06","0.00","91","59","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-07","0.00","97","57","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-08","0.00","103","67","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-09","0.00","96","69","36.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-10","0.01","75","67","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-11","0.00","97","60","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-12","0.00","104","61","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-13","0.00","95","60","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-14","0.00","87","56","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-15","0.00","86","54","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-16","0.00","94","50","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-17","0.00","96","57","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-18","0.00","92","57","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-19","0.00","94","57","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-20","0.00","96","61","42.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-21","0.00","89","55","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-22","0.00","89","56","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-23","0.00","95","53","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-24","0.00","96","58","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-25","0.00","102","61","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-26","0.00","102","64","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-27","0.00","92","62","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-28","0.00","94","66","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-29","0.00","98","59","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-06-30","0.00","106","62","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-01","0.00","99","69","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-02","0.00","96","71","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-03","0.00","96","64","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-04","0.00","101","64","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-05","0.00","92","62","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-06","0.00","92","60","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-07","0.00","91","62","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-08","0.00","84","59","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-09","0.00","74","59","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-10","0.00","79","61","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-11","0.00","87","60","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-12","0.00","88","62","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-13","0.00","91","61","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-14","0.00","90","62","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-15","0.00","95","57","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-16","0.00","96","62","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-17","0.00","98","61","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-18","0.00","94","62","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-19","0.00","95","66","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-20","0.00","99","71","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-21","0.00","93","63","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-22","0.00","89","60","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-23","0.00","85","57","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-24","0.00","89","58","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-25","0.00","90","58","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-26","0.00","90","59","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-27","0.00","96","57","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-28","0.00","103","59","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-29","0.00","105","64","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-30","0.00","100","65","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-07-31","0.00","93","64","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-01","0.00","93","63","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-02","0.00","93","63","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-03","0.00","90","61","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-04","0.00","81","57","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-05","0.00","90","56","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-06","0.00","89","56","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-07","0.00","91","63","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-08","0.00","87","60","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-09","0.00","96","61","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-10","0.00","92","62","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-11","0.00","90","61","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-12","0.00","91","60","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-13","0.00","91","63","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-14","0.00","91","59","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-15","0.00","98","56","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-16","0.00","103","60","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-17","0.00","104","58","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-18","0.00","96","62","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-19","0.00","90","58","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-20","0.00","88","58","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-21","0.00","88","58","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-22","0.00","90","58","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-23","0.00","90","59","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-24","0.00","93","59","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-25","0.00","96","60","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-26","0.00","98","61","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-27","0.00","101","66","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-28","0.00","101","65","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-29","0.00","87","63","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-30","0.00","88","58","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-08-31","0.00","92","54","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-01","0.00","92","63","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-02","0.00","85","60","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-03","0.00","82","61","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-04","0.00","83","58","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-05","0.00","85","49","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-06","0.00","89","47","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-07","0.00","94","51","36.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-08","0.00","99","53","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-09","0.00","103","56","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2015-09-10","0.00","106","61","15.0"
